,회원번호,회원상태,성별,나이,등록카드,결혼,구독여부,주소지,세부주소지
11237,1461781888,정상회원,여,48,신한은행,,False,인천광역시,부평구
11238,1461839424,정상회원,여,32,기업은행,미혼,,서울특별시,강북구
11239,1462034304,정상회원,여,29,국민은행,미혼,False,충청남도,예산군
11240,1462960448,정상회원,여,32,국민은행,미혼,False,울산광역시,남구
11241,1462986432,정상회원,여,37,부산은행,미혼,True,충청남도,아산시
11242,1463546944,정상회원,여,39,연결앱결제,기혼,False,서울특별시,마포구
11243,1463700992,정상회원,여,42,국민카드,기혼,True,대전광역시,서구
11244,1463708416,정상회원,여,42,국민은행,기혼,False,경상남도,거제시
11245,1463738112,정상회원,여,77,하나은행,기혼,False,충청북도,음성군
11246,1463838336,정상회원,여,30,현대카드,기혼,False,인천광역시,서구
11247,1463868032,정상회원,여,36,연결앱결제,기혼,False,대구광역시,달서구
11248,1464172416,정상회원,여,35,신한카드,기혼,False,경기도,동두천시
11249,1464218816,정상회원,여,48,국민카드,미혼,,서울특별시,양천구
11250,1464454528,정상회원,여,26,부산은행,미혼,False,경기도,수원시
11251,1464487936,정상회원,여,43,우리은행,미혼,False,경기도,고양시
11252,1464571456,정상회원,여,32,현대카드,미혼,True,광주광역시,동구
11253,1464601152,정상회원,여,30,SC제일은행,기혼,False,서울특별시,노원구
11254,1464738496,정상회원,여,33,BC카드,기혼,False,인천광역시,미추홀구
11255,1464777472,정상회원,여,61,삼성카드,기혼,True,서울특별시,광진구
11256,1464786752,정상회원,여,39,국민은행,기혼,False,울산광역시,울주군
11257,1464810880,정상회원,여,27,농협중앙회,,False,경기도,광주시
11258,1465061440,정상회원,여,26,국민은행,미혼,,울산광역시,울주군
11259,1465260032,탈퇴,여,46,현대카드,기혼,False,광주광역시,광산구
11260,1465512448,정상회원,여,26,국민은행,미혼,False,서울특별시,강서구
11261,1465761152,정상회원,여,27,신협중앙회,미혼,,서울특별시,성동구
11262,1465798272,정상회원,여,35,신한은행,기혼,False,광주광역시,서구
11263,1466037696,정상회원,여,69,농협중앙회,기혼,False,경상북도,포항시
11264,1466403328,정상회원,남,41,삼성카드,미혼,,대전광역시,동구
11265,1466429312,정상회원,여,26,국민카드,미혼,True,서울특별시,중랑구
11266,1466819072,정상회원,여,32,새마을금고,기혼,False,경상북도,구미시
11267,1466830208,정상회원,여,32,롯데카드,미혼,False,경상북도,안동시
11268,1466906304,정상회원,여,35,연결앱결제,미혼,False,경기도,부천시
11269,1466973120,정상회원,여,33,우리은행,기혼,False,충청북도,음성군
11270,1467025088,정상회원,여,27,국민카드,미혼,True,경상북도,경산시
11271,1467294208,정상회원,남,34,연결앱결제,미혼,False,부산광역시,남구
11272,1467550336,정상회원,남,46,기업은행,기혼,True,서울특별시,중랑구
11273,1468003200,정상회원,여,54,농협중앙회,,False,충청북도,충주시
11274,1468157248,정상회원,여,30,우리은행,,False,강원도,춘천시
11275,1468346560,정상회원,여,32,우리은행,기혼,False,충청남도,천안시
11276,1468569280,정상회원,여,50,광주은행,,False,충청남도,천안시
11277,1468988736,정상회원,여,29,연결앱결제,미혼,True,부산광역시,수영구
11278,1469007296,정상회원,여,39,우리은행,기혼,True,경기도,김포시
11279,1469046272,정상회원,여,43,국민은행,기혼,,경상남도,사천시
11280,1469256000,정상회원,여,30,국민은행,기혼,False,전라북도,부안군
11281,1469359936,정상회원,여,33,롯데카드,기혼,False,충청북도,청주시
11282,1469419328,정상회원,여,28,국민은행,,False,대구광역시,중구
11283,1469467584,정상회원,여,27,신한은행,기혼,False,부산광역시,연제구
11284,1469577088,정상회원,여,34,광주은행,미혼,,광주광역시,광산구
11285,1469738560,정상회원,여,40,신한은행,,True,경상남도,김해시
11286,1469825792,정상회원,여,57,롯데카드,,False,경상북도,포항시
11287,1469926016,정상회원,여,24,국민은행,,False,대구광역시,달서구
11288,1470039232,정상회원,여,33,BC카드,,False,강원도,원주시
11289,1470681408,정상회원,여,38,우리은행,미혼,False,서울특별시,광진구
11290,1470785344,정상회원,여,27,연결앱결제,미혼,False,경상북도,안동시
11291,1471123136,정상회원,여,25,연결앱결제,기혼,,충청북도,음성군
11292,1471143552,정상회원,여,33,농협중앙회,기혼,False,경기도,안양시
11293,1471297600,정상회원,여,20,신한은행,미혼,,광주광역시,북구
11294,1471440512,정상회원,여,55,삼성카드,미혼,False,울산광역시,동구
11295,1471694784,정상회원,여,36,연결앱결제,미혼,True,울산광역시,남구
11296,1471704064,정상회원,여,53,롯데카드,미혼,False,부산광역시,해운대구
11297,1471852544,정상회원,여,28,BC카드,미혼,False,경기도,이천시
11298,1472104960,정상회원,여,30,롯데카드,기혼,True,경상남도,진주시
11299,1472355520,정상회원,여,24,연결앱결제,미혼,False,광주광역시,동구
11300,1473248256,정상회원,여,26,연결앱결제,기혼,False,인천광역시,계양구
11301,1473472832,정상회원,여,34,국민은행,미혼,False,경기도,성남시
11302,1473569344,정상회원,여,27,농협중앙회,미혼,False,경상남도,김해시
11303,1473651008,정상회원,여,28,연결앱결제,기혼,False,충청북도,청주시
11304,1474014784,정상회원,여,29,국민은행,,False,울산광역시,중구
11305,1474051904,정상회원,여,37,국민은행,기혼,False,부산광역시,금정구
11306,1474224512,정상회원,남,29,농협중앙회,기혼,,경기도,고양시
11307,1474283904,정상회원,여,28,BC카드,기혼,,충청북도,청주시
11308,1474345152,정상회원,여,37,새마을금고,기혼,True,부산광역시,동래구
11309,1474497344,정상회원,여,34,국민은행,,,울산광역시,울주군
11310,1474541888,정상회원,여,33,롯데카드,기혼,False,충청북도,청주시
11311,1474560448,정상회원,여,28,현대카드,기혼,,경기도,남양주시
11312,1474734912,정상회원,여,54,농협중앙회,기혼,,경상남도,거제시
11313,1474870400,정상회원,여,26,롯데카드,기혼,False,경기도,용인시
11314,1474937216,정상회원,남,23,국민은행,기혼,True,서울특별시,광진구
11315,1474985472,정상회원,여,45,국민카드,,False,경기도,용인시
11316,1475141376,정상회원,남,51,광주은행,,,경기도,용인시
11317,1475193344,정상회원,여,32,연결앱결제,미혼,False,부산광역시,부산진구
11318,1475239744,정상회원,여,31,국민은행,기혼,False,경상남도,창원시
11319,1475672192,정상회원,남,38,우리은행,기혼,,서울특별시,마포구
11320,1475700032,정상회원,여,47,연결앱결제,기혼,False,충청남도,천안시
11321,1475835520,정상회원,여,40,부산은행,미혼,True,경기도,광주시
11322,1476030400,정상회원,여,28,우리은행,미혼,True,대구광역시,북구
11323,1476112064,정상회원,여,42,롯데카드,기혼,False,세종특별자치시,노을3로
11324,1476143616,정상회원,여,26,신한은행,기혼,False,부산광역시,해운대구
11325,1476375616,정상회원,여,32,농협중앙회,기혼,False,경상남도,진주시
11326,1476648448,정상회원,여,28,연결앱결제,기혼,,경기도,부천시
11327,1476694848,정상회원,여,49,연결앱결제,기혼,False,경기도,안성시
11328,1476770944,정상회원,여,29,국민은행,기혼,False,충청남도,천안시
11329,1476960256,정상회원,여,25,신한은행,기혼,False,경기도,수원시
11330,1477021504,정상회원,여,36,기업은행,기혼,False,인천광역시,계양구
11331,1477648832,정상회원,여,56,국민은행,미혼,True,경상남도,창원시
11332,1477656256,정상회원,남,27,삼성카드,미혼,False,광주광역시,광산구
11333,1477776896,정상회원,여,22,롯데카드,기혼,False,경기도,수원시
11334,1478268736,정상회원,여,45,농협중앙회,기혼,True,세종특별자치시,연서면
11335,1478313280,정상회원,여,33,우리은행,기혼,,서울특별시,강남구
11336,1478348544,정상회원,여,34,BC카드,미혼,True,강원도,춘천시
11337,1478489600,정상회원,여,60,기업은행,미혼,False,충청북도,청주시
11338,1478552704,정상회원,여,26,국민은행,,False,울산광역시,동구
11339,1478608384,정상회원,남,37,우리은행,,True,부산광역시,강서구
11340,1478656640,정상회원,여,50,기업은행,기혼,False,경상남도,거제시
11341,1478812544,정상회원,여,30,우리은행,,False,부산광역시,남구
11342,1478962880,정상회원,여,29,국민카드,기혼,True,경기도,수원시
11343,1479133632,정상회원,여,37,연결앱결제,,False,전라북도,군산시
11344,1479170752,정상회원,남,70,신한은행,기혼,True,전라북도,익산시
11345,1479250560,정상회원,남,37,롯데카드,기혼,False,제주특별자치도,제주시
11346,1479387904,정상회원,여,26,롯데카드,,True,부산광역시,금정구
11347,1479527104,정상회원,여,58,우리은행,기혼,False,경기도,안성시
11348,1479566080,정상회원,여,70,연결앱결제,,False,경상북도,구미시
11349,1479623616,정상회원,여,51,BC카드,기혼,True,대구광역시,동구
11350,1479749824,정상회원,여,23,국민은행,기혼,True,부산광역시,중구
11351,1479915008,정상회원,여,29,우리은행,기혼,,서울특별시,마포구
11352,1480061632,정상회원,남,34,기업은행,,,서울특별시,마포구
11353,1480115456,정상회원,남,31,씨티은행,,False,경상북도,경산시
11354,1480143296,정상회원,여,27,연결앱결제,미혼,True,경상남도,사천시
11355,1480276928,정상회원,여,41,국민은행,미혼,False,서울특별시,은평구
11356,1480469952,정상회원,여,44,연결앱결제,기혼,False,경상남도,거제시
11357,1480872704,정상회원,여,38,신한은행,미혼,False,강원도,춘천시
11358,1481052736,정상회원,여,44,롯데카드,,False,경기도,수원시
11359,1481100992,정상회원,여,39,신한카드,,False,경상북도,안동시
11360,1481138112,정상회원,여,38,연결앱결제,미혼,False,경기도,안양시
11361,1481191936,정상회원,여,25,농협중앙회,미혼,False,전라북도,전주시
11362,1481540864,정상회원,여,29,신한은행,기혼,False,경기도,수원시
11363,1481707904,정상회원,여,32,롯데카드,미혼,,경기도,안산시
11364,1481711616,정상회원,여,34,신한은행,미혼,True,전라남도,여수시
11365,1481726464,정상회원,여,32,신한은행,미혼,,경기도,시흥시
11366,1481798848,정상회원,여,30,롯데카드,미혼,True,부산광역시,기장군
11367,1481952896,정상회원,여,36,우리은행,기혼,False,대전광역시,서구
11368,1482140352,정상회원,여,29,롯데카드,미혼,False,경상북도,영덕군
11369,1482229440,정상회원,여,41,부산은행,미혼,True,충청남도,예산군
11370,1482314816,정상회원,여,69,롯데카드,미혼,False,경기도,화성시
11371,1482606208,정상회원,여,62,롯데카드,미혼,True,경기도,김포시
11372,1482706432,정상회원,여,36,신한카드,기혼,,서울특별시,관악구
11373,1483090624,정상회원,여,27,하나은행,,False,경상남도,양산시
11374,1483137024,정상회원,여,34,연결앱결제,,,세종특별자치시,조치원읍
11375,1483300352,정상회원,여,26,롯데카드,,False,경상남도,김해시
11376,1483370880,정상회원,여,37,국민카드,기혼,False,서울특별시,강남구
11377,1483387584,정상회원,여,29,롯데카드,,True,울산광역시,울주군
11378,1483517504,정상회원,여,27,신한은행,,,경기도,광주시
11379,1483717952,정상회원,여,51,현대카드,기혼,False,전라남도,목포시
11380,1483966656,정상회원,여,37,롯데카드,기혼,True,경상북도,포항시
11381,1484211648,정상회원,남,25,국민은행,기혼,False,경기도,김포시
11382,1484354560,정상회원,여,53,국민은행,,False,세종특별자치시,종촌동
11383,1484510464,정상회원,여,34,롯데카드,,False,경기도,화성시
11384,1484710912,정상회원,여,27,연결앱결제,기혼,False,인천광역시,연수구
11385,1484838976,정상회원,여,31,우리은행,미혼,True,강원도,삼척시
11386,1484985600,정상회원,여,27,신한은행,기혼,False,강원도,강릉시
11387,1485113664,정상회원,여,46,신한카드,미혼,True,대전광역시,유성구
11388,1485182336,탈퇴,여,39,SC제일은행,미혼,False,전라북도,익산시
11389,1485199040,정상회원,여,63,BC카드,기혼,,부산광역시,사하구
11390,1485356800,정상회원,여,63,SC제일은행,기혼,True,서울특별시,용산구
11391,1485419904,정상회원,여,43,연결앱결제,,False,강원도,강릉시
11392,1485494144,정상회원,여,52,신한은행,기혼,False,부산광역시,사하구
11393,1485629632,정상회원,여,29,농협중앙회,기혼,False,인천광역시,계양구
11394,1486030528,정상회원,여,30,농협중앙회,기혼,,경상북도,구미시
11395,1486069504,정상회원,여,24,국민은행,기혼,False,부산광역시,부산진구
11396,1486099200,정상회원,여,35,롯데카드,기혼,False,충청남도,서산시
11397,1486600320,정상회원,여,34,농협중앙회,기혼,,서울특별시,강남구
11398,1486604032,정상회원,여,24,신협중앙회,미혼,True,서울특별시,서대문구
11399,1486717248,정상회원,여,41,국민은행,,False,전라북도,군산시
11400,1486746944,정상회원,여,30,신한은행,기혼,True,경상남도,김해시
11401,1486772928,정상회원,여,24,농협중앙회,기혼,True,부산광역시,기장군
11402,1486984512,정상회원,여,26,새마을금고,미혼,True,경상남도,사천시
11403,1487056896,정상회원,여,40,국민카드,기혼,,전라북도,부안군
11404,1487118144,정상회원,여,29,신한은행,기혼,,서울특별시,마포구
11405,1487296320,정상회원,여,50,롯데카드,미혼,,경기도,김포시
11406,1487309312,정상회원,여,46,국민은행,,False,전라남도,진도군
11407,1487687936,정상회원,여,29,새마을금고,기혼,,경기도,안성시
11408,1487795584,정상회원,남,29,롯데카드,,False,대구광역시,달서구
11409,1487799296,정상회원,여,67,신한은행,기혼,False,울산광역시,울주군
11410,1487810432,정상회원,여,33,삼성카드,미혼,True,충청북도,청주시
11411,1487847552,정상회원,여,39,롯데카드,기혼,False,대전광역시,중구
11412,1487925504,정상회원,여,28,대구은행,기혼,False,경상남도,김해시
11413,1487932928,정상회원,여,24,국민은행,기혼,False,대구광역시,서구
11414,1487936640,정상회원,여,38,국민은행,기혼,False,인천광역시,남동구
11415,1488066560,정상회원,여,38,새마을금고,미혼,,전라남도,목포시
11416,1488085120,정상회원,남,42,신한은행,미혼,False,부산광역시,남구
11417,1488281856,정상회원,여,27,신한카드,미혼,False,경상북도,포항시
11418,1488435904,정상회원,여,28,대구은행,,False,전라북도,군산시
11419,1488480448,정상회원,여,25,신한은행,,,전라남도,목포시
11420,1488599232,정상회원,여,55,기업은행,기혼,False,부산광역시,연제구
11421,1488788544,정상회원,여,30,광주은행,,,부산광역시,서구
11422,1488903616,정상회원,여,54,우리은행,기혼,False,경기도,수원시
11423,1488912896,정상회원,여,25,농협중앙회,기혼,False,경상남도,양산시
11424,1489011264,탈퇴,여,42,우리은행,,False,서울특별시,강동구
11425,1489113344,정상회원,여,41,신한은행,기혼,False,충청북도,진천군
11426,1489506816,정상회원,여,26,롯데카드,기혼,False,경상남도,김해시
11427,1489532800,정상회원,여,42,BC카드,기혼,False,서울특별시,마포구
11428,1489549504,정상회원,여,41,삼성카드,기혼,False,충청남도,홍성군
11429,1489670144,정상회원,여,53,현대카드,기혼,False,경기도,화성시
11430,1489744384,정상회원,여,25,롯데카드,,,전라남도,강진군
11431,1489746240,정상회원,남,27,BC카드,기혼,True,경기도,평택시
11432,1490121152,정상회원,여,59,신한은행,기혼,True,경기도,가평군
11433,1490169408,정상회원,여,28,신한카드,미혼,False,경상북도,경산시
11434,1490230656,정상회원,여,27,우리은행,기혼,False,경상남도,창원시
11435,1490386560,정상회원,남,41,연결앱결제,,,전라남도,신안군
11436,1490596288,정상회원,여,55,농협중앙회,미혼,True,대구광역시,수성구
11437,1490637120,정상회원,여,29,국민은행,기혼,False,서울특별시,강동구
11438,1490878400,정상회원,여,56,우리은행,미혼,False,인천광역시,남구
11439,1490954496,정상회원,여,29,우리은행,미혼,False,충청북도,단양군
11440,1490965632,정상회원,여,33,SC제일은행,기혼,False,경상남도,창원시
11441,1491669056,정상회원,여,63,농협중앙회,미혼,False,부산광역시,해운대구
11442,1491899200,정상회원,여,44,우리은행,기혼,False,광주광역시,서구
11443,1492335360,정상회원,여,28,신한은행,기혼,False,강원도,원주시
11444,1492439296,정상회원,여,28,롯데카드,기혼,False,경상남도,김해시
11445,1492539520,정상회원,여,35,현대카드,기혼,False,서울특별시,서대문구
11446,1492541376,정상회원,여,25,롯데카드,미혼,False,대전광역시,중구
11447,1492578496,정상회원,여,30,농협중앙회,미혼,False,경기도,용인시
11448,1492678720,정상회원,여,28,신한은행,기혼,False,경상북도,경산시
11449,1492914432,정상회원,여,35,현대카드,미혼,False,서울특별시,영등포구
11450,1493088896,정상회원,여,55,롯데카드,,False,경기도,부천시
11451,1493139008,정상회원,여,30,국민은행,기혼,,경기도,부천시
11452,1493367296,정상회원,여,31,국민은행,기혼,False,경상남도,김해시
11453,1493402560,정상회원,여,24,새마을금고,기혼,False,경상남도,거제시
11454,1493404416,정상회원,여,60,국민은행,기혼,True,경기도,이천시
11455,1493450816,정상회원,여,41,현대카드,,False,인천광역시,남동구
11456,1493526912,정상회원,여,54,연결앱결제,,False,경상남도,김해시
11457,1493840576,정상회원,여,32,부산은행,기혼,True,제주특별자치도,제주시
11458,1493912960,정상회원,여,37,국민은행,미혼,,경상남도,김해시
11459,1494215488,정상회원,여,26,신한은행,,False,강원도,강릉시
11460,1494573696,정상회원,여,34,BC카드,기혼,False,경기도,포천시
11461,1494675776,정상회원,여,28,국민은행,미혼,False,제주특별자치도,제주시
11462,1494761152,정상회원,여,26,신한카드,기혼,False,서울특별시,송파구
11463,1494803840,정상회원,여,27,국민은행,기혼,False,경상북도,포항시
11464,1494852096,정상회원,여,29,하나은행,,False,충청남도,예산군
11465,1495230720,정상회원,남,37,롯데카드,,,전라남도,완도군
11466,1495336512,정상회원,여,34,신한카드,기혼,,경상남도,의령군
11467,1495685440,정상회원,남,37,국민은행,기혼,True,전라남도,여수시
11468,1495872896,정상회원,여,27,국민카드,기혼,,충청남도,아산시
11469,1495980544,정상회원,여,31,부산은행,미혼,False,강원도,속초시
11470,1496060352,정상회원,여,27,우체국,미혼,False,부산광역시,해운대구
11471,1496290496,정상회원,여,40,국민은행,미혼,False,경기도,부천시
11472,1496346176,정상회원,여,34,SC제일은행,기혼,,서울특별시,영등포구
11473,1496622720,정상회원,여,44,농협중앙회,기혼,False,경기도,여주시
11474,1496687680,정상회원,여,28,우리은행,미혼,False,충청남도,천안시
11475,1496808320,정상회원,여,33,부산은행,미혼,,부산광역시,사하구
11476,1496871424,정상회원,여,29,농협중앙회,기혼,False,부산광역시,부산진구
11477,1497212928,정상회원,여,25,국민은행,미혼,,경상남도,거제시
11478,1497240768,정상회원,여,35,우리은행,미혼,False,제주특별자치도,제주시
11479,1497428224,정상회원,남,45,연결앱결제,미혼,False,경기도,수원시
11480,1497734464,정상회원,여,29,롯데카드,기혼,False,경상남도,김해시
11481,1497769728,정상회원,남,32,롯데카드,기혼,True,울산광역시,중구
11482,1497849536,정상회원,여,26,우리은행,기혼,False,충청남도,서산시
11483,1498049984,정상회원,남,28,농협중앙회,,False,부산광역시,동래구
11484,1498300544,정상회원,여,29,SC제일은행,기혼,True,대전광역시,중구
11485,1498367360,정상회원,여,34,기업은행,기혼,,인천광역시,남동구
11486,1498599360,정상회원,여,29,농협중앙회,기혼,True,경상남도,진주시
11487,1498630912,정상회원,여,36,국민은행,미혼,,강원도,춘천시
11488,1498835072,정상회원,여,31,국민카드,기혼,True,강원도,강릉시
11489,1499159872,정상회원,여,40,농협중앙회,미혼,,부산광역시,기장군
11490,1499508800,정상회원,여,40,농협중앙회,미혼,False,세종특별자치시,종촌동
11491,1499688832,정상회원,여,27,국민카드,기혼,False,경기도,용인시
11492,1499865152,정상회원,여,38,국민은행,,,부산광역시,해운대구
11493,1500227072,정상회원,여,46,국민은행,기혼,True,전라북도,부안군
11494,1500505472,정상회원,여,34,롯데카드,기혼,False,부산광역시,강서구
11495,1500629824,정상회원,여,47,신한은행,미혼,False,부산광역시,동래구
11496,1500707776,정상회원,여,32,하나은행,기혼,False,경상북도,구미시
11497,1500999168,정상회원,여,25,롯데카드,미혼,True,충청남도,보령시
11498,1501065984,정상회원,여,33,국민은행,미혼,True,충청북도,제천시
11499,1501110528,정상회원,여,53,롯데카드,기혼,False,경상남도,창원시
11500,1501169920,정상회원,여,50,우리은행,미혼,False,인천광역시,중구
11501,1501528128,정상회원,여,44,신한카드,기혼,,경상남도,거제시
11502,1501643200,정상회원,여,34,부산은행,기혼,True,대전광역시,서구
11503,1501663616,정상회원,여,37,국민은행,미혼,False,대구광역시,동구
11504,1501776832,정상회원,여,50,우리은행,미혼,True,서울특별시,도봉구
11505,1501851072,정상회원,여,33,신한카드,기혼,True,충청남도,서산시
11506,1501880768,정상회원,여,21,농협중앙회,기혼,False,대구광역시,북구
11507,1501947584,정상회원,남,48,우체국,기혼,,경상남도,양산시
11508,1502073792,정상회원,여,34,농협중앙회,미혼,False,경기도,화성시
11509,1502094208,정상회원,여,43,하나은행,,False,부산광역시,남구
11510,1502096064,정상회원,여,25,우리은행,,False,대구광역시,달성군
11511,1502103488,정상회원,여,53,우리은행,,False,부산광역시,남구
11512,1502112768,정상회원,여,41,롯데카드,기혼,False,부산광역시,부산진구
11513,1502174016,정상회원,여,44,국민은행,기혼,False,경기도,고양시
11514,1502428288,정상회원,여,37,현대카드,기혼,False,전라남도,목포시
11515,1502459840,정상회원,여,28,신한은행,기혼,False,서울특별시,강동구
11516,1502550784,정상회원,여,35,농협중앙회,기혼,,경상남도,창원시
11517,1502567488,정상회원,여,30,농협중앙회,기혼,False,세종특별자치시,조치원읍
11518,1502743808,정상회원,여,37,국민카드,미혼,False,서울특별시,용산구
11519,1502821760,정상회원,여,28,신한은행,기혼,,울산광역시,북구
11520,1502983232,정상회원,여,36,국민은행,기혼,,전라남도,순천시
11521,1503011072,정상회원,남,29,기업은행,미혼,,전라북도,완주군
11522,1503040768,정상회원,여,38,BC카드,기혼,False,경기도,포천시
11523,1503096448,정상회원,여,30,신한카드,미혼,False,강원도,강릉시
11524,1503178112,정상회원,여,32,국민카드,기혼,True,부산광역시,연제구
11525,1503497344,정상회원,여,29,국민은행,기혼,False,광주광역시,광산구
11526,1503499200,정상회원,여,38,농협중앙회,,False,전라북도,군산시
11527,1503757184,정상회원,여,30,연결앱결제,기혼,False,서울특별시,관악구
11528,1503859264,정상회원,여,27,롯데카드,기혼,False,경상남도,창원시
11529,1503875968,정상회원,여,43,신한카드,,,제주특별자치도,제주시
11530,1503985472,정상회원,여,34,연결앱결제,,False,강원도,춘천시
11531,1504030016,정상회원,여,32,기업은행,미혼,False,경기도,안산시
11532,1504115392,정상회원,여,27,국민은행,미혼,False,충청남도,천안시
11533,1504291712,정상회원,남,24,국민은행,기혼,False,강원도,강릉시
11534,1504410496,정상회원,남,45,BC카드,기혼,False,광주광역시,서구
11535,1504417920,정상회원,여,25,연결앱결제,미혼,True,강원도,춘천시
11536,1504549696,정상회원,남,45,신한은행,미혼,True,충청남도,계룡시
11537,1504978432,정상회원,여,30,농협중앙회,기혼,,광주광역시,서구
11538,1505130624,정상회원,여,47,농협중앙회,기혼,False,광주광역시,서구
11539,1505238272,정상회원,여,62,롯데카드,미혼,False,경기도,수원시
11540,1505258688,정상회원,여,38,우리은행,미혼,False,부산광역시,영도구
11541,1505958400,정상회원,여,49,농협중앙회,미혼,False,제주특별자치도,제주시
11542,1506125440,정상회원,여,32,새마을금고,기혼,False,경기도,수원시
11543,1506195968,정상회원,여,29,롯데카드,미혼,,울산광역시,울주군
11544,1506320320,정상회원,여,27,우리은행,기혼,False,경기도,이천시
11545,1506504064,정상회원,여,32,연결앱결제,미혼,False,대구광역시,동구
11546,1506652544,정상회원,여,45,롯데카드,기혼,False,부산광역시,해운대구
11547,1506656256,정상회원,여,28,국민은행,기혼,,서울특별시,동대문구
11548,1506869696,정상회원,여,25,신한은행,기혼,False,서울특별시,마포구
11549,1506929088,정상회원,여,25,농협중앙회,미혼,True,경기도,평택시
11550,1507092416,정상회원,여,27,삼성카드,미혼,True,강원도,강릉시
11551,1507361536,정상회원,여,39,신한은행,기혼,,경상남도,창원시
11552,1507443200,정상회원,여,46,농협중앙회,미혼,,대전광역시,중구
11553,1507511872,정상회원,남,37,BC카드,기혼,False,울산광역시,동구
11554,1507671488,정상회원,여,32,기업은행,기혼,,경상남도,창원시
11555,1507703040,정상회원,여,29,신한은행,기혼,,제주특별자치도,제주시
11556,1507780992,정상회원,여,37,삼성카드,기혼,False,강원도,춘천시
11557,1507877504,정상회원,남,26,롯데카드,,False,경상남도,창원시
11558,1508285824,정상회원,여,26,우리은행,기혼,False,광주광역시,광산구
11559,1508369344,정상회원,남,43,롯데카드,기혼,False,인천광역시,남동구
11560,1508475136,정상회원,여,36,신한은행,,,서울특별시,관악구
11561,1508614336,정상회원,여,54,현대카드,,False,경상북도,포항시
11562,1508736832,정상회원,여,26,우체국,기혼,False,충청북도,단양군
11563,1508740544,정상회원,여,37,우리은행,기혼,False,대전광역시,서구
11564,1508983680,정상회원,여,33,BC카드,기혼,,경기도,시흥시
11565,1509135872,정상회원,여,27,SC제일은행,미혼,False,경상남도,진주시
11566,1509482944,정상회원,여,26,연결앱결제,미혼,,충청북도,보은군
11567,1509492224,정상회원,여,48,연결앱결제,기혼,False,제주특별자치도,제주시
11568,1509527488,정상회원,여,36,국민카드,미혼,False,강원도,홍천군
11569,1509536768,정상회원,여,32,부산은행,,False,서울특별시,강서구
11570,1509703808,정상회원,여,41,롯데카드,,True,대구광역시,남구
11571,1509778048,정상회원,여,27,롯데카드,기혼,,대구광역시,달서구
11572,1509893120,정상회원,여,34,롯데카드,기혼,False,제주특별자치도,제주시
11573,1510080576,정상회원,남,30,우체국,기혼,,서울특별시,강남구
11574,1510110272,정상회원,여,39,연결앱결제,기혼,False,전라남도,여수시
11575,1510132544,정상회원,여,33,신한은행,기혼,False,울산광역시,북구
11576,1510151104,정상회원,여,27,농협중앙회,기혼,False,전라남도,영암군
11577,1510245760,정상회원,여,64,신한은행,미혼,False,인천광역시,남동구
11578,1510277312,정상회원,남,47,우리은행,기혼,True,광주광역시,서구
11579,1510993728,정상회원,여,33,롯데카드,기혼,False,부산광역시,북구
11580,1511138496,정상회원,여,50,신한은행,기혼,False,서울특별시,마포구
11581,1511277696,정상회원,여,74,신한은행,미혼,,제주특별자치도,서귀포시
11582,1511775104,정상회원,여,59,롯데카드,기혼,True,충청남도,당진시
11583,1511931008,정상회원,여,59,롯데카드,미혼,False,대구광역시,수성구
11584,1511942144,정상회원,여,49,롯데카드,,False,경상남도,김해시
11585,1512038656,정상회원,여,29,농협중앙회,,False,경기도,수원시
11586,1512419136,정상회원,여,51,우리은행,기혼,False,경기도,가평군
11587,1512732800,정상회원,여,32,국민은행,,False,경상남도,김해시
11588,1512766208,정상회원,여,30,롯데카드,,False,대전광역시,서구
11589,1512840448,정상회원,여,25,기업은행,기혼,False,대전광역시,동구
11590,1513040896,정상회원,여,30,연결앱결제,기혼,False,대구광역시,북구
11591,1513272896,정상회원,여,48,신한은행,미혼,False,충청남도,보령시
11592,1513657088,정상회원,여,40,연결앱결제,미혼,False,충청남도,당진시
11593,1513709056,정상회원,여,32,현대카드,미혼,False,강원도,강릉시
11594,1513857536,정상회원,여,28,연결앱결제,기혼,,서울특별시,강북구
11595,1513916928,정상회원,여,27,롯데카드,기혼,True,부산광역시,금정구
11596,1514367936,정상회원,여,23,신한은행,기혼,,부산광역시,사하구
11597,1514406912,정상회원,여,57,농협중앙회,미혼,False,광주광역시,동구
11598,1514540544,정상회원,여,53,우리은행,기혼,,충청남도,예산군
11599,1514542400,정상회원,여,43,국민은행,미혼,False,경기도,하남시
11600,1514559104,정상회원,남,32,기업은행,기혼,False,경상북도,칠곡군
11601,1514560960,정상회원,여,43,우리은행,미혼,False,서울특별시,강동구
11602,1514783680,정상회원,여,30,현대카드,미혼,False,인천광역시,미추홀구
11603,1514798528,정상회원,여,44,외환은행,미혼,False,광주광역시,서구
11604,1514820800,정상회원,여,24,신한은행,기혼,False,부산광역시,서구
11605,1514904320,정상회원,여,39,BC카드,기혼,False,강원도,동해시
11606,1515221696,정상회원,여,40,신한은행,기혼,False,경기도,수원시
11607,1515232832,정상회원,여,63,농협중앙회,,False,서울특별시,중구
11608,1515253248,탈퇴처리중,여,28,신한은행,기혼,False,서울특별시,은평구
11609,1515312640,정상회원,여,25,우리은행,,,충청남도,부여군
11610,1515466688,정상회원,여,25,현대카드,기혼,False,경상남도,진주시
